household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
2824118,0,1,1,2,59,2,22,7,2,117
2824119,0,1,1,1,30,4,13,6,2,117
2824123,0,1,1,1,35,0,18,5,2,117
2824127,0,2,0,0,0,3,99,4,2,117
2824133,0,1,0,2,27,6,8,6,2,117
2824136,0,1,1,2,55,4,27,7,2,117
2824137,0,1,1,2,50,6,18,6,2,117
2824151,0,2,0,0,0,99,99,5,2,117
2824160,0,1,1,1,44,4,18,5,2,117
2824182,0,1,1,1,40,10,13,5,2,117
2824184,0,2,1,0,0,10,99,6,2,117
2824185,0,2,1,0,0,11,99,8,2,117
2824199,0,1,1,1,59,8,22,7,2,117
2824200,0,1,1,1,59,13,27,9,2,117
2824222,0,1,1,2,59,7,16,5,2,117
2824238,0,1,1,2,59,7,18,5,2,117
2824239,0,2,0,0,0,3,99,2,2,117
2824240,0,1,0,2,29,4,8,2,2,117
2824241,0,0,0,0,0,0,99,0,0,117
2824245,0,1,1,2,59,35,22,5,2,117
2824247,0,1,1,1,59,9,27,7,2,117
2824252,0,2,0,0,0,24,99,4,2,117
2824253,0,2,0,0,0,5,99,3,2,117
2824257,0,2,0,0,0,6,99,4,2,117
2824270,0,2,0,0,0,8,99,4,2,117
2824277,0,1,1,2,59,12,22,6,2,117
2824280,0,2,0,0,0,99,99,2,2,117
2824289,0,1,1,2,50,4,16,5,2,117
2824293,0,1,1,2,57,20,22,7,2,117
2824294,0,2,0,0,0,99,99,2,2,117
2824303,0,2,0,0,0,13,99,3,2,117
2824313,0,1,1,1,20,9,22,7,2,117
2824315,0,1,1,1,50,4,16,4,2,117
2824316,0,1,1,2,59,12,22,5,2,117
2824317,0,1,1,1,59,10,35,6,2,117
2824319,0,1,1,2,50,10,27,6,2,117
2824327,0,1,1,2,30,12,11,5,2,117
2824328,0,2,1,0,0,3,99,4,2,117
2824343,0,1,1,1,59,30,87,9,2,117
2824346,0,1,1,2,59,15,22,8,2,117
2824364,0,1,1,1,59,8,13,6,2,117
2824370,0,1,1,2,30,8,16,5,2,117
2824384,0,1,1,2,59,12,18,7,2,117
2824398,0,2,0,0,0,6,99,5,2,117
2824407,0,1,1,1,59,12,22,6,2,117
2824411,0,1,1,2,48,9,22,5,2,117
2824419,0,1,1,0,59,30,22,7,2,117
2824421,0,2,0,0,0,3,99,3,2,117
2824422,0,1,1,0,35,5,16,5,2,117
2824437,0,1,1,2,15,11,22,6,2,117
2824443,0,2,0,0,0,5,99,2,2,117
2824444,0,1,1,1,59,18,27,8,2,117
2824451,0,2,1,0,0,15,99,5,2,117
2824452,0,2,0,0,0,7,99,2,2,117
2824461,0,1,1,1,59,6,22,5,2,117
2824464,0,1,1,1,45,11,16,4,2,117
2824476,0,2,0,0,0,4,99,4,2,117
2824477,0,1,1,2,59,4,18,6,2,117
2824479,0,2,0,0,0,99,99,2,2,117
2824481,0,1,1,1,59,12,22,7,2,117
2824490,0,1,1,1,35,99,3,3,2,117
2824491,0,1,1,1,46,15,18,5,2,117
2824492,0,1,1,2,10,4,13,4,2,117
2824497,0,2,0,0,0,12,99,4,2,117
2824501,0,0,0,0,0,0,99,0,0,117
2824502,0,2,0,0,0,6,99,3,2,117
2824511,0,1,0,1,18,10,8,4,2,117
2824513,0,2,0,0,0,4,99,4,2,117
2824516,0,1,1,0,59,12,45,8,2,117
2824517,0,1,1,1,45,10,22,8,2,117
2824527,0,2,1,0,0,99,99,8,2,117
2824528,0,1,1,0,30,99,3,5,2,117
2824530,0,1,1,2,59,9,27,8,2,117
2824532,0,2,0,0,0,3,99,2,2,117
2824541,0,1,1,2,59,18,35,8,2,117
2824545,0,2,0,0,0,4,99,4,2,117
2824554,0,1,1,1,59,10,22,6,2,117
2824557,0,1,1,2,50,10,22,8,2,117
2824561,0,1,1,2,30,11,18,8,2,117
2824571,0,1,1,0,39,25,16,7,2,117
2824578,0,2,0,0,0,4,99,3,2,117
2824580,0,1,1,1,53,11,27,6,2,117
2824611,0,1,1,1,40,4,22,5,2,117
2824612,0,1,1,0,47,12,5,5,2,117
2824618,0,2,1,0,0,15,99,6,2,117
2824619,0,1,1,0,59,15,4,6,2,117
2824620,0,2,1,0,0,3,99,4,2,117
2824626,0,1,1,1,59,0,22,7,2,117
2824643,0,1,1,1,59,27,35,9,2,117
2824646,0,1,1,2,59,10,27,7,2,117
2824652,0,1,1,2,52,7,13,9,2,117
2824654,0,1,1,1,50,5,22,9,2,117
2824657,0,1,1,1,59,10,27,6,2,117
2824672,0,1,1,1,45,4,35,8,2,117
2824679,0,1,1,0,59,12,5,5,2,117
2824687,0,1,1,1,59,18,27,9,2,117
2824703,0,1,1,1,38,4,27,9,2,117
2824712,0,2,0,0,0,2,99,5,2,117
2824718,0,2,0,0,0,4,99,4,2,117
2824721,0,0,0,0,0,0,99,0,0,117
2824722,0,1,1,1,40,9,22,3,2,117
2824723,0,2,0,0,0,6,99,4,2,117
2824724,0,1,1,0,41,9,18,5,2,117
2824733,0,1,0,2,59,8,13,6,2,117
2824737,0,0,0,0,0,0,99,0,0,117
2824739,0,1,1,0,30,2,4,3,2,117
2824741,0,2,1,0,0,9,99,5,2,117
2824776,0,1,1,1,40,10,22,7,2,117
2824778,0,2,0,0,0,1,99,3,2,117
2824779,0,1,1,0,59,9,22,7,2,117
2824780,0,1,1,2,30,10,27,3,2,117
2824786,0,1,1,1,23,9,11,4,2,117
2824787,0,0,0,0,0,0,99,0,0,117
2824790,0,1,1,1,59,20,22,5,2,117
2824795,0,2,1,0,0,8,99,3,2,117
2824814,0,1,1,1,59,6,27,7,2,117
2824822,0,1,1,0,33,5,3,3,2,117
2824828,0,2,0,0,0,5,99,2,2,117
2824829,0,2,0,0,0,6,99,4,2,117
2824830,0,1,1,2,59,18,45,9,2,117
2824831,0,1,1,2,59,13,22,6,2,117
2824833,0,1,1,2,39,9,11,7,2,117
2824843,0,1,1,2,59,11,35,9,2,117
2824844,0,2,0,0,0,7,99,5,2,117
2824860,0,1,1,0,59,3,18,8,2,117
2824869,0,1,1,2,50,10,22,6,2,117
2824882,0,1,1,2,9,6,22,5,2,117
2824888,0,1,1,2,59,8,22,9,2,117
2824890,0,0,0,0,0,0,99,0,0,117
2824892,0,2,0,0,0,8,99,1,2,117
2824903,0,1,1,2,38,10,22,7,2,117
2824909,0,1,1,2,22,4,11,5,2,117
2824914,0,2,0,0,0,4,99,3,2,117
2824918,0,2,0,0,0,5,99,2,2,117
2824919,0,1,1,1,53,10,27,4,2,117
2824927,0,1,1,1,59,12,62,8,2,117
2824929,0,1,1,1,48,5,18,9,2,117
2824932,0,1,1,2,59,57,99,9,2,117
2824937,0,1,1,2,59,10,22,8,2,117
2824941,0,2,1,0,0,5,99,4,2,117
2824948,0,1,1,1,59,12,27,7,2,117
2824950,0,1,1,1,40,7,62,7,2,117
2824951,0,0,0,0,0,0,99,0,0,117
2824954,0,1,1,1,59,15,27,7,2,117
2824959,0,1,1,1,50,20,16,5,2,117
2824962,0,1,1,2,42,4,16,3,2,117
2824965,0,1,1,2,17,1,6,4,2,117
2824969,0,2,0,0,0,6,99,3,2,117
2824971,0,2,0,0,0,36,99,4,2,117
2824978,0,1,1,2,55,5,22,7,2,117
2824988,0,2,0,0,0,3,99,4,2,117
2824991,0,0,0,0,0,0,99,0,0,117
2824992,0,2,0,0,0,4,99,4,2,117
2825000,0,2,1,0,0,99,99,4,2,117
2825005,0,1,1,0,59,18,45,8,2,117
2825006,0,1,2,1,59,3,11,5,2,117
2825013,0,1,1,1,59,7,22,8,2,117
2825014,0,1,1,2,59,10,22,6,2,117
2825016,0,1,1,1,45,6,22,8,2,117
2825021,0,1,1,1,59,6,16,5,2,117
2825023,0,1,1,1,59,8,22,5,2,117
2825031,0,1,1,0,59,7,2,2,2,117
2825033,0,1,1,1,59,20,22,8,2,117
2825042,0,1,1,1,50,10,18,5,2,117
2825046,0,2,1,0,0,15,99,7,2,117
2825049,0,2,1,0,0,6,99,4,2,117
2825054,0,1,1,1,59,9,27,5,2,117
2825064,0,1,1,2,59,10,35,6,2,117
2825069,0,1,1,1,55,6,22,7,2,117
2825071,0,1,1,2,59,5,16,4,2,117
2825074,0,0,0,0,0,0,99,0,0,117
2825081,0,1,1,1,40,8,16,7,2,117
2825086,0,1,1,0,50,5,16,5,2,117
2825094,0,1,1,2,40,12,27,6,2,117
2825104,0,2,0,0,0,4,99,3,2,117
2825105,0,1,1,1,59,12,27,6,2,117
2825107,0,1,1,1,35,17,11,6,2,117
2825123,0,1,1,2,38,4,22,3,2,117
2825126,0,2,0,0,0,6,99,4,2,117
2825127,0,1,1,2,59,2,22,5,2,117
2825130,0,1,1,0,59,11,8,3,2,117
2825132,0,1,1,2,32,10,11,5,2,117
2825136,0,1,1,1,59,10,35,6,2,117
2825140,0,1,1,1,59,18,35,8,2,117
2825149,0,2,0,0,0,0,99,1,2,117
2825152,0,0,0,0,0,0,99,0,0,117
2825169,0,2,0,0,0,3,99,3,2,117
2825176,0,1,1,2,59,30,35,9,2,117
2825200,0,1,1,1,45,36,35,8,2,117
2825204,0,1,1,2,47,6,62,5,2,117
2825206,0,1,1,2,59,8,27,9,2,117
2825219,0,2,0,0,0,6,99,4,2,117
2825222,0,1,1,1,50,28,35,8,2,117
2825237,0,1,0,0,33,4,4,4,2,117
2825238,0,1,1,1,50,24,27,8,2,117
2825253,0,2,0,0,0,4,99,3,2,117
2825261,0,1,1,1,59,17,16,3,2,117
2825262,0,1,1,1,25,3,13,4,2,117
2825266,0,1,1,2,44,5,22,6,2,117
2825280,0,1,1,1,48,7,16,4,2,117
2825289,0,2,0,0,0,6,99,4,2,117
2825294,0,1,1,2,52,8,16,6,2,117
2825298,0,1,1,2,24,99,0,1,2,117
2825304,0,1,1,0,35,7,35,8,2,117
2825305,0,0,0,0,0,0,99,0,0,117
2825306,0,1,1,1,59,15,22,6,2,117
2825309,0,1,1,1,3,3,1,7,2,117
2825316,0,1,1,2,59,9,27,6,2,117
2825318,0,1,1,1,59,10,35,9,2,117
2825322,0,1,0,2,20,7,13,4,2,117
2825330,0,1,1,2,59,10,18,3,2,117
2825333,0,1,1,2,59,10,22,5,2,117
2825334,0,2,1,0,0,6,99,6,2,117
2825336,0,1,1,2,59,7,27,8,2,117
2825345,0,1,1,1,24,2,1,4,2,117
2825352,0,1,0,0,59,8,13,4,2,117
2825365,0,2,0,0,0,5,99,4,2,117
2825366,0,1,1,0,59,5,16,4,2,117
2825367,0,2,0,0,0,6,99,4,2,117
2825372,0,2,0,0,0,3,99,4,2,117
2825382,0,1,1,2,50,10,35,7,2,117
2825385,0,2,1,0,0,3,99,4,2,117
2825396,0,0,0,0,0,0,99,0,0,117
2825398,0,2,0,0,0,3,99,3,2,117
2825411,0,2,1,0,0,99,99,2,2,117
2825417,0,1,1,2,59,9,22,6,2,117
2825418,0,1,1,1,59,24,22,7,2,117
2825434,0,0,0,0,0,0,99,0,0,117
2825435,0,1,1,0,45,6,2,7,2,117
2825436,0,1,1,2,36,9,18,6,2,117
2825440,0,2,0,0,0,4,99,3,2,117
2825444,0,1,1,2,59,10,35,5,2,117
2825449,0,2,0,0,0,2,99,5,2,117
2825452,0,2,0,0,0,4,99,4,2,117
2825459,0,1,1,1,50,19,35,9,2,117
2825460,0,0,0,0,0,0,99,0,0,117
2825463,0,1,0,2,30,7,11,2,2,117
2825478,0,1,1,2,50,10,35,8,2,117
2825490,0,1,1,1,50,12,18,8,2,117
2825493,0,1,1,1,59,6,18,8,2,117
2825497,0,1,1,2,59,0,16,5,2,117
2825505,0,0,0,0,0,0,99,0,0,117
2825510,0,1,1,2,30,12,22,7,2,117
2825513,0,1,1,2,59,21,35,8,2,117
2825516,0,1,1,2,59,10,35,3,2,117
2825529,0,1,1,2,59,10,27,7,2,117
2825531,0,1,1,2,59,4,22,5,2,117
2825538,0,1,1,2,59,20,27,8,2,117
2825541,0,1,1,2,50,12,27,6,2,117
2825556,0,1,1,0,59,7,45,6,2,117
2825557,0,1,1,2,59,16,16,4,2,117
2825566,0,1,0,1,59,8,13,4,2,117
2825571,0,1,1,0,59,3,22,7,2,117
2825575,0,1,1,0,36,99,1,4,2,117
2825582,0,1,1,2,43,20,22,7,2,117
2825584,0,2,0,0,0,6,99,2,2,117
2825596,0,1,1,1,40,10,13,3,2,117
2825636,0,1,1,2,50,16,18,8,2,117
2825639,0,1,1,2,36,6,13,6,2,117
2825640,0,1,1,0,42,18,22,7,2,117
2825643,0,1,1,1,59,10,45,9,2,117
2825650,0,1,1,2,40,4,18,5,2,117
2825660,0,2,0,0,0,99,99,6,2,117
2825663,0,2,0,0,0,4,99,3,2,117
2825665,0,1,1,1,30,12,3,7,2,117
2825668,0,1,1,2,50,8,35,8,2,117
2825678,0,1,0,0,59,3,9,4,2,117
2825694,0,1,1,1,59,11,45,9,2,117
2825699,0,1,1,2,59,12,18,5,2,117
2825704,0,1,1,1,45,9,35,7,2,117
2825709,0,1,1,1,59,24,18,6,2,117
2825718,0,2,1,0,0,18,99,6,2,117
2825724,0,2,0,0,0,3,99,2,2,117
2825726,0,1,1,0,59,10,22,6,2,117
2825741,0,1,1,1,59,10,18,6,2,117
2825745,0,2,0,0,0,4,99,5,2,117
2825753,0,2,1,0,0,99,99,1,2,117
2825755,0,1,1,1,59,57,62,7,2,117
2825756,0,1,1,2,59,12,22,7,2,117
2825762,0,1,1,0,40,10,35,6,2,117
2825767,0,0,0,0,0,0,99,0,0,117
2825771,0,1,1,2,59,18,18,8,2,117
2825775,0,1,1,1,40,7,16,5,2,117
2825781,0,1,1,1,50,36,18,6,2,117
2825799,0,1,1,1,50,10,22,6,2,117
2825807,0,1,1,2,9,15,62,9,2,117
2825819,0,1,1,1,59,12,35,9,2,117
2825820,0,2,1,0,0,6,99,8,2,117
2825836,0,1,1,1,59,12,22,7,2,117
2825837,0,1,1,1,50,6,13,4,2,117
2825843,0,1,1,1,32,3,13,3,2,117
2825845,0,2,0,0,0,5,99,1,2,117
2825846,0,2,0,0,0,2,99,4,2,117
2825852,0,1,1,2,18,3,16,3,2,117
2825861,0,2,0,0,0,4,99,6,2,117
2825864,0,1,1,2,20,9,18,6,2,117
2825865,0,1,1,1,59,17,27,9,2,117
2825867,0,2,0,0,0,2,99,4,2,117
2825871,0,1,1,2,59,20,18,8,2,117
2825873,0,2,0,0,0,12,99,4,2,117
2825875,0,1,1,1,59,6,45,7,2,117
2825883,0,1,1,2,59,7,27,8,2,117
2825892,0,1,1,1,50,24,27,5,2,117
2825893,0,1,1,2,56,9,35,5,2,117
2825894,0,1,1,1,59,12,35,8,2,117
2825896,0,2,0,0,0,6,99,4,2,117
2825897,0,1,1,1,59,4,22,6,2,117
2825898,0,1,1,1,59,10,45,8,2,117
2825903,0,1,1,2,59,12,22,7,2,117
2825911,0,1,1,0,26,6,13,5,2,117
2825916,0,2,0,0,0,6,99,3,2,117
2825923,0,1,1,1,44,16,3,5,2,117
2825933,0,1,1,2,48,13,4,4,2,117
2825935,0,1,1,2,50,12,22,7,2,117
2825940,0,1,1,2,59,15,35,9,2,117
2825967,0,1,1,1,59,5,35,5,2,117
2825970,0,1,1,0,59,7,6,5,2,117
2825977,0,1,1,2,47,16,13,6,2,117
2825993,0,2,1,0,0,7,99,5,2,117
2826003,0,1,1,2,50,13,22,6,2,156
2826006,0,2,1,0,0,6,99,7,2,156
2826017,0,0,0,0,0,0,99,0,0,156
2826029,0,1,1,1,59,12,45,7,2,156
2826031,0,1,1,0,59,5,5,6,2,156
2826032,0,2,0,0,0,7,99,2,2,156
2826035,0,0,0,0,0,0,99,0,0,156
2826040,0,1,2,0,30,99,4,2,2,156
2826047,0,2,1,0,0,5,99,4,2,156
2826050,0,1,1,2,36,6,5,3,2,156
2826054,0,1,1,1,40,9,13,8,2,156
2826055,0,1,1,2,30,13,27,5,2,156
2826057,0,1,1,1,59,28,45,7,2,156
2826058,0,2,1,0,0,9,99,4,2,156
2826065,0,0,0,0,0,0,99,0,0,156
2826069,0,1,1,1,50,4,7,4,2,156
2826070,0,1,1,1,19,7,1,2,2,156
2826073,0,1,1,0,30,9,3,5,2,156
2826079,0,1,1,1,59,19,35,9,2,156
2826082,0,1,1,2,39,3,16,6,2,156
2826088,0,1,1,2,50,8,16,7,2,156
2826104,0,1,0,2,33,3,6,3,2,156
2826106,0,0,0,0,0,0,99,0,0,156
2826115,0,0,0,0,0,0,99,0,0,156
2826117,0,0,0,0,0,0,99,0,0,156
2826119,0,1,1,1,59,10,45,8,2,156
2826126,0,1,1,1,59,12,11,7,2,156
2826135,0,0,0,0,0,0,99,0,0,156
2826139,0,0,0,0,0,0,99,0,0,156
2826140,0,1,1,2,45,12,6,5,2,156
2826149,0,1,1,2,50,9,8,5,2,156
2826151,0,1,1,2,30,12,22,7,2,156
2826155,0,2,1,0,0,99,99,5,2,156
2826156,0,0,0,0,0,0,99,0,0,156
2826159,0,2,1,0,0,3,99,7,2,156
2826165,0,0,0,0,0,0,99,0,0,156
2826169,0,0,0,0,0,0,99,0,0,156
2826174,0,2,1,0,0,8,99,2,2,156
2826182,0,1,1,1,30,4,2,6,2,156
2826185,0,0,0,0,0,0,99,0,0,156
2826188,0,2,1,0,0,10,99,6,2,156
2826193,0,1,1,0,30,2,5,1,2,156
2826204,0,0,0,0,0,0,99,0,0,156
2826207,0,1,1,2,47,15,11,6,2,156
2826215,0,1,1,0,25,4,3,6,2,156
2826216,0,1,1,2,40,9,8,6,2,156
2826217,0,1,1,1,59,57,87,8,2,156
2826220,0,2,1,0,0,7,99,6,2,156
2826231,0,0,0,0,0,0,99,0,0,156
2826239,0,0,0,0,0,0,99,0,0,156
2826240,0,1,1,0,59,14,11,7,2,156
2826252,0,2,1,0,0,9,99,6,2,156
2826258,0,2,0,0,0,4,99,3,2,156
2826261,0,0,0,0,0,0,99,0,0,156
2826262,0,1,1,1,59,20,35,8,2,156
2826265,0,1,1,2,59,24,8,7,2,156
2826273,0,1,1,1,59,9,35,5,2,156
2826274,0,1,1,0,33,5,18,5,2,156
2826283,0,1,1,2,59,3,13,7,2,156
2826285,0,0,0,0,0,0,99,0,0,156
2826289,0,2,1,0,0,9,99,6,2,156
2826293,0,1,1,0,50,0,18,9,2,156
2826296,0,1,1,0,59,7,8,2,2,156
2826300,0,1,1,2,38,6,4,4,2,156
2826304,0,1,1,1,59,12,22,8,2,156
2826308,0,1,1,2,28,15,6,5,2,156
2826322,0,0,0,0,0,0,99,0,0,156
2826328,0,0,0,0,0,0,99,0,0,156
2826352,0,2,0,0,0,99,99,2,2,156
2826356,0,1,1,2,59,8,16,3,2,156
2826357,0,1,1,2,59,0,22,8,2,156
2826366,0,0,0,0,0,0,99,0,0,156
2826367,0,1,1,1,50,7,16,3,2,156
2826368,0,1,1,2,49,32,22,4,2,156
2826374,0,1,1,0,59,99,35,5,2,156
2826376,0,2,1,0,0,24,99,3,2,156
2826377,0,0,0,0,0,0,99,0,0,156
2826386,0,1,0,2,40,4,13,4,2,156
2826388,0,0,0,0,0,0,99,0,0,156
2826392,0,1,1,1,23,5,18,8,2,156
2826395,0,2,0,0,0,7,99,6,2,156
2826399,0,1,1,1,59,7,22,6,2,156
2826408,0,1,1,1,36,12,35,9,2,156
2826413,0,0,0,0,0,0,99,0,0,156
2826424,0,2,0,0,0,15,99,4,2,156
2826432,0,1,1,2,42,8,18,8,2,156
2826434,0,1,1,2,50,9,22,7,2,156
2826456,0,1,1,2,38,6,11,5,2,156
2826458,0,1,1,1,48,18,18,6,2,156
2826468,0,2,2,0,0,10,99,9,2,156
2826481,0,2,1,0,0,1,99,4,2,156
2826493,0,1,1,2,59,12,27,7,2,156
2826499,0,1,0,1,48,7,13,3,2,156
2826507,0,1,1,2,59,9,18,7,2,156
2826508,0,2,0,0,0,99,99,2,2,156
2826511,0,1,1,2,19,4,18,6,2,156
2826512,0,1,1,2,35,28,18,7,2,156
2826513,0,1,1,2,37,12,11,5,2,156
2826517,0,2,1,0,0,1,99,5,2,156
2826525,0,2,0,0,0,5,99,5,2,156
2826526,0,1,1,0,59,10,9,6,2,156
2826527,0,0,0,0,0,0,99,0,0,156
2826533,0,0,0,0,0,0,99,0,0,156
2826542,0,2,0,0,0,3,99,5,2,156
2826545,0,2,0,0,0,99,99,1,2,156
2826546,0,1,1,2,50,7,18,6,2,156
2826561,0,1,1,1,59,19,22,6,2,156
2826564,0,2,0,0,0,2,99,3,2,156
2826566,0,0,0,0,0,0,99,0,0,156
2826571,0,2,1,0,0,4,99,2,2,156
2826572,0,1,1,2,35,12,16,3,2,156
2826573,0,0,0,0,0,0,99,0,0,156
2826579,0,0,0,0,0,0,99,0,0,156
2826607,0,0,0,0,0,0,99,0,0,156
2826608,0,1,1,1,59,26,35,5,2,156
2826610,0,1,1,1,59,24,27,8,2,156
2826616,0,1,1,2,59,8,16,7,2,156
2826618,0,1,1,2,59,13,7,5,2,156
2826627,0,1,1,1,51,7,18,6,2,156
2826628,0,0,0,0,0,0,99,0,0,156
2826638,0,1,1,2,42,6,7,6,2,156
2826641,0,0,0,0,0,0,99,0,0,156
2826657,0,0,0,0,0,0,99,0,0,156
2826659,0,1,1,1,59,16,35,7,2,156
2826665,0,2,1,0,0,12,99,5,2,156
2826677,0,1,1,2,59,9,13,6,2,156
2826681,0,1,1,0,43,12,9,5,2,156
2826682,0,2,0,0,0,7,99,3,2,156
2826703,0,0,0,0,0,0,99,0,0,156
2826716,0,2,1,0,0,24,99,3,2,156
2826717,0,0,0,0,0,0,99,0,0,156
2826719,0,0,0,0,0,0,99,0,0,156
2826721,0,2,1,0,0,18,99,3,2,156
2826729,0,1,1,2,23,17,8,5,2,156
2826731,0,1,1,0,45,4,6,5,2,156
2826733,0,0,0,0,0,0,99,0,0,156
2826734,0,1,1,0,55,19,16,6,2,156
2826745,0,0,0,0,0,0,99,0,0,156
2826746,0,1,1,2,59,11,13,7,2,156
2826748,0,2,0,0,0,99,99,2,2,156
2826749,0,2,0,0,0,4,99,5,2,156
2826751,0,1,1,2,45,4,7,6,2,156
2826755,0,1,1,2,39,19,16,5,2,156
2826758,0,1,1,2,58,8,16,4,2,156
2826765,1,1,1,0,59,20,18,5,2,156
2826766,0,1,1,2,40,9,16,6,2,156
2826768,0,0,0,0,0,0,99,0,0,156
2826772,0,1,1,1,50,10,22,8,2,156
2826776,0,1,1,1,50,8,7,5,2,156
2826787,0,2,1,0,0,12,99,4,2,156
2826795,0,1,1,0,59,6,8,7,2,156
2826797,0,0,0,0,0,0,99,0,0,156
2826804,0,1,1,2,50,18,8,6,2,156
2826809,0,1,1,2,59,14,13,8,2,156
2826812,0,1,1,2,54,12,11,5,2,156
2826816,0,0,0,0,0,0,99,0,0,156
2826826,0,2,1,0,0,7,99,5,2,156
2826834,0,0,0,0,0,0,99,0,0,156
2826842,0,0,0,0,0,0,99,0,0,156
2826846,0,0,0,0,0,0,99,0,0,156
2826855,0,0,0,0,0,0,99,0,0,156
2826866,0,0,0,0,0,0,99,0,0,156
2826869,0,1,1,1,50,4,22,6,2,156
2826875,0,1,1,2,44,9,9,6,2,156
2826880,0,1,1,1,59,10,8,3,2,156
2826882,0,2,2,0,0,99,99,9,2,156
2826884,0,2,0,0,0,99,99,1,1,156
2826886,0,2,1,0,0,99,99,4,2,156
2826891,0,2,1,0,0,99,99,4,2,156
2826897,0,0,0,0,0,0,99,0,0,156
2826901,0,0,0,0,0,0,99,0,0,156
2826905,0,1,1,1,30,12,27,8,2,156
2826910,0,0,0,0,0,0,99,0,0,156
2826923,0,1,1,2,59,6,18,6,2,156
2826929,0,0,0,0,0,0,99,0,0,156
2826946,0,1,1,2,59,9,18,7,2,156
2826953,0,1,1,1,50,6,27,8,2,156
2826968,0,0,0,0,0,0,99,0,0,156
2826969,0,1,1,2,50,40,62,9,2,156
2826977,0,0,0,0,0,0,99,0,0,156
2826981,0,2,0,0,0,99,99,4,2,156
2826997,0,1,1,1,56,5,35,4,2,156
2826998,0,0,0,0,0,0,99,0,0,156
2827001,0,0,0,0,0,0,99,0,0,156
2827006,0,0,0,0,0,0,99,0,0,156
2827013,0,0,0,0,0,0,99,0,0,156
2827017,0,0,0,0,0,0,99,0,0,156
2827018,0,1,1,2,59,7,27,8,2,156
2827022,0,1,1,1,35,5,11,5,2,156
2827023,0,0,0,0,0,0,99,0,0,156
2827030,0,1,1,1,59,15,11,7,2,156
2827031,0,0,0,0,0,0,99,0,0,156
2827032,0,1,1,2,38,3,7,5,2,156
2827037,0,1,1,2,15,4,16,4,2,156
2827040,0,1,1,1,30,4,13,6,2,156
2827045,0,0,0,0,0,0,99,0,0,156
2827056,0,0,0,0,0,0,99,0,0,156
2827072,0,1,1,2,25,4,8,4,2,156
2827076,0,1,2,0,59,30,87,8,2,156
2827078,0,1,1,1,59,5,18,3,2,156
2827080,0,1,1,2,55,6,8,5,2,156
2827084,0,1,1,1,50,9,8,4,2,156
2827085,0,0,0,0,0,0,99,0,0,156
2827090,0,0,0,0,0,0,99,0,0,156
2827095,0,1,1,0,59,7,9,6,2,156
2827096,0,1,1,2,48,7,6,5,2,156
2827097,0,1,2,1,57,14,13,9,2,156
2827107,0,1,1,2,59,12,27,7,2,156
2827108,0,0,0,0,0,0,99,0,0,156
2827117,0,1,1,1,59,10,35,7,2,156
2827119,0,1,1,2,30,12,13,6,2,156
2827140,0,2,0,0,0,13,99,5,2,156
2827143,0,2,2,0,0,9,99,3,2,156
2827147,0,1,1,2,59,5,35,8,2,156
2827155,0,1,1,2,45,22,16,7,2,156
2827160,0,1,1,0,59,5,16,7,2,156
2827167,0,1,1,2,59,15,27,4,2,156
2827172,0,0,0,0,0,0,99,0,0,156
2827177,0,2,0,0,0,99,99,4,2,156
2827178,0,1,1,0,49,9,13,7,2,156
2827180,0,1,1,0,44,6,27,5,2,156
2827186,0,1,2,1,50,12,16,6,2,156
2827187,0,0,0,0,0,0,99,0,0,156
2827189,0,2,1,0,0,3,99,4,2,156
2827190,0,1,1,2,59,12,11,8,2,156
2827198,0,1,1,0,59,6,8,4,2,156
2827204,0,1,1,1,59,19,99,9,2,156
2827213,0,0,0,0,0,0,99,0,0,156
2827216,0,1,1,2,43,16,16,6,2,156
2827219,0,1,1,0,14,99,0,4,2,156
2827222,0,0,0,0,0,0,99,0,0,156
2827228,0,2,1,0,0,4,99,7,2,156
2827230,0,0,0,0,0,0,99,0,0,156
2827233,0,1,1,2,59,7,7,5,2,156
2827241,0,1,1,1,53,7,16,5,2,156
2827244,0,0,0,0,0,0,99,0,0,156
2827246,0,0,0,0,0,0,99,0,0,156
2827257,0,2,1,0,0,4,99,5,2,156
2827258,0,2,0,0,0,4,99,4,2,156
2827260,0,1,1,2,48,15,22,6,2,156
2827263,0,2,1,0,0,10,99,5,2,156
2827280,0,2,0,0,0,10,99,4,2,156
2827283,0,1,1,1,50,2,13,5,2,156
2827290,0,0,0,0,0,0,99,0,0,156
2827291,0,2,1,0,0,25,99,4,2,156
2827299,0,1,1,0,59,24,62,7,2,156
2827307,0,1,1,1,59,14,22,7,2,156
2827313,0,1,1,2,45,12,8,6,2,156
2827314,0,1,1,2,58,10,16,5,2,156
2827324,0,2,1,0,0,99,99,5,2,156
2827325,0,2,1,0,0,12,99,6,2,156
2827330,0,0,0,0,0,0,99,0,0,156
2827332,0,1,1,2,59,7,35,7,2,156
2827351,0,1,1,2,43,9,13,6,2,156
2827353,0,0,0,0,0,0,99,0,0,156
2827355,0,0,0,0,0,0,99,0,0,156
2827358,0,0,0,0,0,0,99,0,0,156
2827363,0,0,0,0,0,0,99,0,0,156
2827373,0,1,1,1,38,3,11,5,2,156
2827378,0,1,1,1,59,12,87,9,2,156
2827382,0,1,1,0,50,99,2,4,2,156
